scenario,penetration_pct,seed,n_evs,hour,v_min,v_max,v_min_all,v_max_all,xfmr_pct,converged
base,0,4,0,13,0.9939244237041873,1.0400802733290786,0.9889952672389098,1.0400802733290786,37.06881335723733,True
base,0,4,0,14,0.994837524476225,1.0415386520592618,0.9895214538942882,1.0415386520592618,36.298308910604476,True
base,0,4,0,15,0.9862834739950778,1.0419051507938573,0.981704305151227,1.0419051507938573,48.3985436868026,True
base,0,4,0,16,0.9787838855978926,1.0495018721073788,0.9734363971622585,1.0495018721073788,61.26555948869055,True
base,0,4,0,17,0.9746980687272535,1.0491155938274601,0.9614956107452828,1.0506213343659536,79.55097861136667,True
base,0,4,0,18,0.9790583609454645,1.049754250320723,0.9632908523203463,1.051914929985255,76.86708708168574,True
base,0,4,0,19,0.9834374421914097,1.0511636616054343,0.9650775811934539,1.053205600349116,74.20490151269415,True
base,0,4,0,20,0.9932622016007061,1.0497796305151894,0.9715358630471067,1.0514033682810953,64.38669815209457,True
base,0,4,0,21,0.9924794870021009,1.0423177788769877,0.9776800350378818,1.0434843347115101,54.63508144373698,True
base,0,4,0,22,0.9958869780226424,1.037193507058662,0.9831836508412177,1.037193507058662,46.07974905200693,True
base,0,4,0,23,0.9930080447892016,1.0386160717769417,0.9884669389323956,1.0386160717769417,37.8431753908477,True
base,0,5,0,0,0.9897314177903306,1.0468135283886917,0.9897314177903306,1.0468135283886917,33.069125190719234,True
base,0,5,0,1,0.994084507935536,1.0476208396678048,0.9936392727105218,1.0476208396678048,30.107063557028475,True
base,0,5,0,2,0.9973073171694159,1.0456310504993545,0.995033797377616,1.0456310504993545,27.93677395615777,True
base,0,5,0,3,0.9954405084841969,1.042339849608126,0.9954405084841969,1.042339849608126,25.038448504126077,True
base,0,5,0,4,0.9909404041306685,1.0367032365125821,0.9909404041306685,1.0367032365125821,27.798460807566038,True
base,0,5,0,5,0.985499633296039,1.0363195201412578,0.985499633296039,1.0363195201412578,31.437821706040907,True
base,0,5,0,6,0.9874123875879496,1.0438741602623203,0.9874123875879496,1.0438741602623203,34.57274208538943,True
base,0,5,0,7,0.9873645472201573,1.047838077075661,0.9850586302332602,1.047838077075661,43.43062125647504,True
base,0,5,0,8,0.9866721897089956,1.0446961336879959,0.9790680936860043,1.0446961336879959,52.68975600618745,True
base,0,5,0,9,0.9960388962680686,1.0440581557784288,0.9832940306770942,1.0440581557784288,46.1041356701972,True
base,0,5,0,10,0.9964497128833442,1.0409219582903377,0.9869266019677453,1.0409219582903377,40.33445230746294,True
base,0,5,0,11,0.9973750188042098,1.0423951337192885,0.9874604883579717,1.0423951337192885,39.54825921248388,True
base,0,5,0,12,0.9930093123874564,1.0386186954813224,0.9884676397826291,1.0386186954813224,37.84285681529349,True
base,0,5,0,13,0.9939244237041873,1.0400802733290786,0.9889952672389098,1.0400802733290786,37.06881335723733,True
base,0,5,0,14,0.994837524476225,1.0415386520592618,0.9895214538942882,1.0415386520592618,36.298308910604476,True
base,0,5,0,15,0.9862834739950778,1.0419051507938573,0.981704305151227,1.0419051507938573,48.3985436868026,True
base,0,5,0,16,0.9787838855978926,1.0495018721073788,0.9734363971622585,1.0495018721073788,61.26555948869055,True
base,0,5,0,17,0.9746980687272535,1.0491155938274601,0.9614956107452828,1.0506213343659536,79.55097861136667,True
base,0,5,0,18,0.9790583609454645,1.049754250320723,0.9632908523203463,1.051914929985255,76.86708708168574,True
base,0,5,0,19,0.9834374421914097,1.0511636616054343,0.9650775811934539,1.053205600349116,74.20490151269415,True
base,0,5,0,20,0.9932622016007061,1.0497796305151894,0.9715358630471067,1.0514033682810953,64.38669815209457,True
base,0,5,0,21,0.9924794870021009,1.0423177788769877,0.9776800350378818,1.0434843347115101,54.63508144373698,True
base,0,5,0,22,0.9958869780226424,1.037193507058662,0.9831836508412177,1.037193507058662,46.07974905200693,True
base,0,5,0,23,0.9930080447892016,1.0386160717769417,0.9884669389323956,1.0386160717769417,37.8431753908477,True
base,10,1,251,0,0.9883494890258052,1.0446643480448,0.9883494890258052,1.0446643480448,35.2928506701229,True
base,10,1,251,1,0.992955518355159,1.0472275705567213,0.992955518355159,1.0472275705567213,31.95594796057885,True
base,10,1,251,2,0.9966886924148503,1.0489394840571376,0.9948862166168607,1.0489394840571376,29.420863619259823,True
base,10,1,251,3,0.994801559128109,1.0413394019045674,0.994801559128109,1.0413394019045674,26.129616642775034,True
base,10,1,251,4,0.990504631141607,1.0363605472345416,0.990504631141607,1.0363605472345416,28.532787243726165,True
base,10,1,251,5,0.9850503658145846,1.0356180860687743,0.9850503658145846,1.0356180860687743,32.176701274874745,True
base,10,1,251,6,0.9869628954885293,1.043152906250961,0.9869628954885293,1.043152906250961,35.32307639167577,True
base,10,1,251,7,0.9868776936624593,1.0470829587478279,0.9848837098265476,1.0470829587478279,44.17414383240113,True
base,10,1,251,8,0.9859819817549519,1.0440485892170972,0.9788589637314581,1.0440485892170972,53.44524673822802,True
base,10,1,251,9,0.9957966766927858,1.0439704942849104,0.983206269602401,1.0439704942849104,46.47516209613857,True
base,10,1,251,10,0.9962460136078316,1.0405602792730024,0.9868433621686817,1.0405602792730024,40.70540883759274,True
base,10,1,251,11,0.997172527523464,1.0420352586109738,0.9873780798034724,1.0420352586109738,39.9191265647002,True
base,10,1,251,12,0.9926074526824514,1.0379020074508,0.9883053145134821,1.0379020074508,38.58443492491169,True
base,10,1,251,13,0.9935249693101019,1.0393671915273395,0.9888345956278632,1.0393671915273395,37.81015899744743,True
base,10,1,251,14,0.9944404670309361,1.0408291631638504,0.9893624314239398,1.0408291631638504,37.039384850943435,True
base,10,1,251,15,0.9855286329802155,1.0416509069258,0.9814264048959532,1.0416509069258,49.5154202273018,True
base,10,1,251,16,0.983124001579969,1.04851527494052,0.972827799175377,1.04851527494052,63.715542977582516,True
base,10,1,251,17,0.9752661856899456,1.0535713327248932,0.95966922896772,1.0558084485110901,85.13923826192728,True
base,10,1,251,18,0.9774407512145429,1.054446242101082,0.9607228796425749,1.0565824389916392,84.75912952659118,True
base,10,1,251,19,0.9823699973245836,1.0559428946802367,0.9627115348555693,1.0579668768804613,81.68793851598566,True
base,10,1,251,20,0.9873435016128593,1.0488466829565832,0.9697525402809097,1.0504434093435875,70.40914770853516,True
base,10,1,251,21,0.9916951147558853,1.041608573247686,0.9764739679416331,1.0427631081426945,59.528039514556056,True
base,10,1,251,22,0.9933956861053266,1.036314205154194,0.9822706045702277,1.036314205154194,49.8055994898847,True
base,10,1,251,23,0.9913430226257391,1.038530840768736,0.9878050687443858,1.038530840768736,40.81442729648469,True
base,10,2,251,0,0.9882006747768652,1.0444785192649004,0.9882006747768652,1.0444785192649004,35.29341535990243,True
base,10,2,251,1,0.9928340278089994,1.0472687376528447,0.9928340278089994,1.0472687376528447,31.956310848252865,True
base,10,2,251,2,0.9965930958498593,1.048821657870538,0.9948646453665637,1.048821657870538,29.421084260500223,True
base,10,2,251,3,0.9947310540863564,1.041253750861858,0.9947310540863564,1.041253750861858,26.129729896746174,True
base,10,2,251,4,0.9904568664930468,1.0363765397004523,0.9904568664930468,1.0363765397004523,28.532899041939253,True
base,10,2,251,5,0.9850014558027733,1.0355576849295536,0.9850014558027733,1.0355576849295536,32.176857734628975,True
base,10,2,251,6,0.9869132689648348,1.043090834057608,0.9869132689648348,1.043090834057608,35.323265953685684,True
base,10,2,251,7,0.9868259685613184,1.047017405296986,0.9848709743461626,1.047017405296986,44.174436260380105,True
base,10,2,251,8,0.9858759815789155,1.044067587831017,0.9788419836186639,1.044067587831017,53.446848249656796,True
base,10,2,251,9,0.9957707959417343,1.0439785154187766,0.9831998265721952,1.0439785154187766,46.47532032946187,True
base,10,2,251,10,0.996242405880952,1.040529534421808,0.9868372900192984,1.040529534421808,40.70553540391047,True
base,10,2,251,11,0.9971689980228458,1.0420046711847313,0.9873720607823971,1.0420046711847313,39.919247336916584,True
base,10,2,251,12,0.9926006626898582,1.0378409652695877,0.9882933959377258,1.0378409652695877,38.584666106453255,True
base,10,2,251,13,0.9935183374116,1.039306468919368,0.9888227838967479,1.039306468919368,37.810378661510136,True
base,10,2,251,14,0.9944339912474254,1.0407687569641018,0.9893507252907134,1.0407687569641018,37.03959400663439,True
base,10,2,251,15,0.9854489925002775,1.0416760258102957,0.9814062572655042,1.0416760258102957,49.51597476510102,True
base,10,2,251,16,0.9828315094039608,1.0485668796855125,0.9727818847984014,1.0485668796855125,63.71721188296971,True
base,10,2,251,17,0.9745297952956287,1.0536191070053065,0.9595411345032204,1.055818067445859,85.14453630349506,True
base,10,2,251,18,0.9763856581141332,1.0545148394776973,0.9605386492422509,1.0565961864288025,84.7687499435649,True
base,10,2,251,19,0.9813445402395301,1.0560259868218547,0.9625419980772377,1.0579809482077844,81.68018176936411,True
base,10,2,251,20,0.9865260060448204,1.0489024087555898,0.9696134516449231,1.0504535704553535,70.41997587855845,True
base,10,2,251,21,0.9910771864262982,1.0416509475247988,0.9763790621549796,1.0427702349783727,59.53140657015338,True
base,10,2,251,22,0.9931332803179636,1.036398010179547,0.9822037290148437,1.036398010179547,49.80752658584447,True
base,10,2,251,23,0.9913134301853832,1.0385954892183586,0.98775582561484,1.0385954892183586,40.81548704575077,True
base,10,3,251,0,0.9880526851826837,1.0446994084862582,0.9880526851826837,1.0446994084862582,35.292090997649076,True
base,10,3,251,1,0.9927088178723166,1.047126927703476,0.9927088178723166,1.047126927703476,31.955442464192675,True
base,10,3,251,2,0.9964917158610883,1.0489620188108684,0.9948676910835096,1.0489620188108684,29.420533251979126,True
base,10,3,251,3,0.9946533846939638,1.041356398879308,0.9946533846939638,1.041356398879308,26.129434079956177,True
base,10,3,251,4,0.9904056074915145,1.0363204171792086,0.9904056074915145,1.0363204171792086,28.532623999700572,True
base,10,3,251,5,0.9849510794247252,1.0356299434931704,0.9849510794247252,1.0356299434931704,32.17648073597451,True
base,10,3,251,6,0.9868638965215324,1.0431646005890098,0.9868638965215324,1.0431646005890098,35.322819855918844,True
base,10,3,251,7,0.9867790389118545,1.0470949661753453,0.9848745770561937,1.0470949661753453,44.173775106436985,True
base,10,3,251,8,0.9859524869147747,1.0440074994489907,0.9788499094100785,1.0440074994489907,53.44477849808064,True
base,10,3,251,9,0.9957477287754319,1.0439503353271689,0.9832016967719618,1.0439503353271689,46.474970121268775,True
base,10,3,251,10,0.9962433542224728,1.0405663661694762,0.9868387631501544,1.0405663661694762,40.70524963859466,True
base,10,3,251,11,0.9971698556415053,1.0420412997934936,0.9873734776577994,1.0420412997934936,39.91897095151589,True
base,10,3,251,12,0.9926021647509602,1.0379141853934561,0.9882961107918388,1.0379141853934561,38.58413782331541,True
base,10,3,251,13,0.9935196606327404,1.0393792868787162,0.9888253874194989,1.0393792868787162,37.80987000621156,True
base,10,3,251,14,0.9944351312037052,1.0408411649837104,0.9893532151061873,1.0408411649837104,37.03910670754234,True
base,10,3,251,15,0.9853808038006557,1.0415893084265375,0.9814127896335074,1.0415893084265375,49.5147720447805,True
base,10,3,251,16,0.9830372702237032,1.0483909142720682,0.9728010761516115,1.0483909142720682,63.71377332022558,True
base,10,3,251,17,0.9750725138893347,1.05358407584005,0.9596096394782598,1.0558196257299208,85.13223878255143,True
base,10,3,251,18,0.9770385904313683,1.0546424813292943,0.9606367530348968,1.056743738999742,84.74753046848936,True
base,10,3,251,19,0.9820664637816212,1.0559808535285664,0.9626299163564206,1.0579849382597322,81.66431147948447,True
base,10,3,251,20,0.9870944734498018,1.0488664665725367,0.9696731196348854,1.0504584337686815,70.40935608820973,True
base,10,3,251,21,0.9914996993326118,1.041625946017864,0.9764135080437645,1.0427767683380083,59.526250379703214,True
base,10,3,251,22,0.9929083810322865,1.036114852759662,0.982225917736734,1.036114852759662,49.803469580357785,True
base,10,3,251,23,0.9913224056821346,1.0383696414758137,0.9877685719655556,1.0383696414758137,40.813129909051916,True
base,10,4,251,0,0.9882486784912232,1.044686307717876,0.9882486784912232,1.044686307717876,35.29338971704588,True
base,10,4,251,1,0.9928734297467653,1.04746733326348,0.9928734297467653,1.04746733326348,31.956257536382203,True
base,10,4,251,2,0.996624427133394,1.0489573211429795,0.9948636551121858,1.0489573211429795,29.421032001290598,True
base,10,4,251,3,0.9947543478674389,1.0413543362982944,0.9947543478674389,1.0413543362982944,26.129683126995012,True
base,10,4,251,4,0.9904725091038475,1.0364550245638398,0.9904725091038475,1.0364550245638398,28.532873096418125,True
base,10,4,251,5,0.9850173733551024,1.0356264968965985,0.9850173733551024,1.0356264968965985,32.17684190834018,True
base,10,4,251,6,0.9869292231081562,1.0431601328046516,0.9869292231081562,1.0431601328046516,35.32325567761988,True
base,10,4,251,7,0.9868421734790813,1.0470878066455516,0.9848708626415379,1.0470878066455516,44.17445197892611,True
base,10,4,251,8,0.9859210787822477,1.044151711984055,0.9788421297102415,1.044151711984055,53.446878517682286,True
base,10,4,251,9,0.995778807585061,1.044019437431562,0.9831997847223869,1.044019437431562,46.47532819176144,True
base,10,4,251,10,0.9962418992399236,1.0405635333744476,0.9868371787086707,1.0405635333744476,40.705536004966554,True
base,10,4,251,11,0.997168474825374,1.0420385921205795,0.9873719370741029,1.0420385921205795,39.91924799659044,True
base,10,4,251,12,0.9925996151278185,1.0379091107694043,0.9882931329108993,1.0379091107694043,38.58466240375358,True
base,10,4,251,13,0.9935172574848643,1.0393744595475858,0.9888224963757936,1.0393744595475858,37.81037546743234,True
base,10,4,251,14,0.9944328840219261,1.0408366009023753,0.989350416379522,1.0408366009023753,37.039589193414095,True
base,10,4,251,15,0.985473664741961,1.0418009763872387,0.9814063214908326,1.0418009763872387,49.51600388130078,True
base,10,4,251,16,0.9829699782961986,1.0488251023071704,0.9727833228879192,1.0488251023071704,63.71731120210092,True
base,10,4,251,17,0.9749076553520222,1.0538505366895512,0.9595475761875125,1.0560059605965413,85.16381800352025,True
base,10,4,251,18,0.9768794115619432,1.0548705585815814,0.9605530660384276,1.0568658632362318,84.76811187118419,True
base,10,4,251,19,0.9818482726758289,1.056340400429146,0.9625545481875148,1.0582318075089692,81.69649273554084,True
base,10,4,251,20,0.9869022738715804,1.0491725125507139,0.9696193915503977,1.0506564469080348,70.42023018056412,True
base,10,4,251,21,0.9913710606073384,1.0418615489146632,0.9763806116485925,1.042926814986007,59.53147612939185,True
base,10,4,251,22,0.9932134158118677,1.0368054361700596,0.98220358072424,1.0368054361700596,49.807517853284175,True
base,10,4,251,23,0.9913525282871142,1.035755364193193,0.9877568341540014,1.035755364193193,40.81522001457347,True
base,10,5,251,0,0.9884359157424861,1.0449220362081846,0.9884359157424861,1.0449220362081846,35.290427592164555,True
base,10,5,251,1,0.9930407950509338,1.047000547735772,0.9930407950509338,1.047000547735772,31.948983596748615,True
base,10,5,251,2,0.9967407048450747,1.0491026724943935,0.9949142977314684,1.0491026724943935,29.419932398214442,True
base,10,5,251,3,0.9948383313183564,1.0414586148980003,0.9948383313183564,1.0414586148980003,26.12917767649797,True
base,10,5,251,4,0.9905302800012377,1.0362725836154905,0.9905302800012377,1.0362725836154905,28.532318299678522,True
base,10,5,251,5,0.9850777415530582,1.035702098641999,0.9850777415530582,1.035702098641999,32.176010384738916,True
base,10,5,251,6,0.9869915870540446,1.0432387778754701,0.9869915870540446,1.0432387778754701,35.322233642771394,True
base,10,5,251,7,0.9869101595505215,1.0471740180303013,0.9849015558570081,1.0471740180303013,44.17284587082463,True
base,10,5,251,8,0.9860522530048851,1.043966097780901,0.9788790701703306,1.043966097780901,53.44349738043665,True
base,10,5,251,9,0.9958132251070858,1.0439262658678203,0.9832153611963311,1.0439262658678203,46.47446466012127,True
base,10,5,251,10,0.996281428745871,1.040603888359034,0.9868517477969975,1.040603888359034,40.70484746524356,True
base,10,5,251,11,0.9972077613206309,1.0420785945808761,0.987386359247042,1.0420785945808761,39.91858570976804,True
base,10,5,251,12,0.9926777380541055,1.037988393171302,0.9883216348431092,1.037988393171302,38.58340971803953,True
base,10,5,251,13,0.9935949075583822,1.0394530611294042,0.9888507097220199,1.0394530611294042,37.80917965905438,True
base,10,5,251,14,0.994510064141207,1.0409145264971458,0.9893783426315885,1.0409145264971458,37.03844989219532,True
base,10,5,251,15,0.9855807930293685,1.0415154988935167,0.9814551644086416,1.0415154988935167,49.51305561144672,True
base,10,5,251,16,0.9833512794934448,1.0482403744286437,0.9728961715321777,1.0482403744286437,63.708753763186344,True
base,10,5,251,17,0.9756434792940942,1.0533948381911522,0.9597876269507793,1.0557800780266755,85.09035811431865,True
base,10,5,251,18,0.9781741816266826,1.0543983658370604,0.9610021472910618,1.0566953373797559,84.72681829750174,True
base,10,5,251,19,0.9831275076449365,1.0557509803597065,0.9629703318782945,1.057940777965566,81.64105958811756,True
base,10,5,251,20,0.9879770981000707,1.048673595337229,0.9699491510761693,1.0504249972111788,70.38874746106674,True
base,10,5,251,21,0.9921719764134052,1.041473019131653,0.9766153364486856,1.0427529523994954,59.51494463344847,True
base,10,5,251,22,0.9935702895463874,1.0358702476700548,0.9823668138866384,1.0358702476700548,49.7978736789036,True
base,10,5,251,23,0.9916263540447922,1.038180114654291,0.9878719350401438,1.038180114654291,40.81057934528686,True
base,20,1,503,0,0.9871861800340679,1.0436764083161325,0.9871861800340679,1.0436764083161325,37.536000345021826,True
base,20,1,503,1,0.9920009771681277,1.0460271506989811,0.9920009771681277,1.0460271506989811,33.80847850506867,True
base,20,1,503,2,0.9959399919954952,1.0483266749807483,0.9946829308687319,1.0483266749807483,30.895886410238937,True
base,20,1,503,3,0.9971225120506567,1.0476623877406102,0.9966979899324646,1.0476623877406102,27.34852590442322,True
base,20,1,503,4,0.9964943560567938,1.042551737128152,0.9947901024132751,1.042551737128152,29.394235862902374,True
base,20,1,503,5,0.9907751978890473,1.0385629245395107,0.9907751978890473,1.0385629245395107,33.019344679304425,True
base,20,1,503,6,0.9864031697073813,1.036277180539984,0.9864031697073813,1.036277180539984,36.0366189476191,True
base,20,1,503,7,0.98646948992243,1.046732078126926,0.9847602446883953,1.046732078126926,44.91997774542915,True
base,20,1,503,8,0.9855849651217966,1.0435585573991408,0.9787190605503261,1.0435585573991408,54.19379347161687,True
base,20,1,503,9,0.9955920149078699,1.0437287797414057,0.9831436593708154,1.0437287797414057,46.84762936111375,True
base,20,1,503,10,0.9961234222764898,1.0403946152986212,0.9867849564607751,1.0403946152986212,41.07738528403495,True
base,20,1,503,11,0.9970507561377991,1.041870701712574,0.9873202699304298,1.041870701712574,40.29103444015377,True
base,20,1,503,12,0.9923235679640664,1.0385415903681596,0.9881894353266203,1.0385415903681596,39.32893229705072,True
base,20,1,503,13,0.99324252913527,1.0393507471563554,0.9887197195024583,1.0393507471563554,38.55482588995806,True
base,20,1,503,14,0.9941595843358458,1.0403304028481655,0.9892487195019718,1.0403304028481655,37.78424018674112,True
base,20,1,503,15,0.9848979603417664,1.0409148605432879,0.9812291031604815,1.0409148605432879,50.63614474037615,True
base,20,1,503,16,0.9818939206317591,1.0470065863743043,0.9723702644999733,1.0470065863743043,65.9728204030385,True
base,20,1,503,17,0.971890061837828,1.052189825209109,0.9583036876614784,1.0547065307104293,90.55025763453625,True
base,20,1,503,18,0.9727539286648086,1.0526580186191568,0.9588675703250654,1.0551486793472564,92.5212762664034,True
base,20,1,503,19,0.9779633674485927,1.0543055354017543,0.960994354320373,1.0566444037572742,89.03181601676182,True
base,20,1,503,20,0.9904810217099483,1.0535901173690525,0.968516828490546,1.0554728499899944,76.74560532149344,True
base,20,1,503,21,0.9939264239870047,1.0467288078255628,0.9755392938917467,1.0481260401257857,64.62204292443812,True
base,20,1,503,22,0.9924950226535695,1.0391283079585503,0.9816535468211764,1.0400656548679814,53.720268975468585,True
base,20,1,503,23,0.9963984126260514,1.0361237226490139,0.9872568773559486,1.0361237226490139,43.93369854606418,True
base,20,2,503,0,0.987403412218157,1.0435895231502912,0.987403412218157,1.0435895231502912,37.537072039170056,True
base,20,2,503,1,0.9921818278700225,1.0461252581006,0.9921818278700225,1.0461252581006,33.80925897656601,True
base,20,2,503,2,0.9960846249007961,1.048270955258306,0.9947043521847616,1.048270955258306,30.896415926580893,True
base,20,2,503,3,0.9943461057665531,1.0408397330533847,0.9943461057665531,1.0408397330533847,27.23099399914072,True
base,20,2,503,4,0.9901887531364718,1.0359290786104798,0.9901887531364718,1.0359290786104798,29.275237774430785,True
base,20,2,503,5,0.9847407532890707,1.0352744862264374,0.9847407532890707,1.0352744862264374,32.91864267387997,True
base,20,2,503,6,0.986647266576108,1.0428000051554593,0.986647266576108,1.0428000051554593,36.066663610746,True
base,20,2,503,7,0.9865415780946556,1.0467026736256202,0.9847705555010684,1.0467026736256202,44.92045378538437,True
base,20,2,503,8,0.9855911364611168,1.0435965551280877,0.9787291316480181,1.0435965551280877,54.19438043247917,True
base,20,2,503,9,0.9956278071912008,1.043747960383206,0.9831488111744989,1.043747960383206,46.847874792283825,True
base,20,2,503,10,0.996135131979265,1.040380332642572,0.9867901963394778,1.040380332642572,41.07759475456181,True
base,20,2,503,11,0.9970624740735459,1.0418564757464304,0.987325518635765,1.0418564757464304,40.291239741926425,True
base,20,2,503,12,0.9923469172359578,1.0385806822921722,0.9881998900593211,1.0385806822921722,39.329346295263285,True
base,20,2,503,13,0.9932659615770137,1.0393897661435036,0.9887302273291104,1.0393897661435036,38.555214509078475,True
base,20,2,503,14,0.9941830474818271,1.0403018372872896,0.9892592524603885,1.0403018372872896,37.78461756562032,True
base,20,2,503,15,0.9850057884416906,1.0409725365584406,0.9812443042931207,1.0409725365584406,50.636963436620654,True
base,20,2,503,16,0.9819099405363102,1.0471182399963572,0.9723994275811632,1.0471182399963572,65.97495584789769,True
base,20,2,503,17,0.9719204433131524,1.0521840049465772,0.9583678492216893,1.0546821847648988,90.5573939224353,True
base,20,2,503,18,0.9727827086000013,1.0526495196684154,0.9589552319323142,1.0551133316173633,92.53125077563497,True
base,20,2,503,19,0.9779949603841428,1.0542978752651158,0.9610792404428338,1.0566111314492719,89.04071446875204,True
base,20,2,503,20,0.9905184049741802,1.0535848365243499,0.968591909338838,1.055445720876223,76.75187897838623,True
base,20,2,503,21,0.9940712866928774,1.046726225192288,0.9756023123608679,1.0481049990502116,64.62631538290509,True
base,20,2,503,22,0.9926085037573656,1.0391273120613933,0.9817036325269558,1.0400500572145102,53.722964668876635,True
base,20,2,503,23,0.9964909216748943,1.0362790499377055,0.9872980183740815,1.0362790499377055,43.9354126725983,True
base,20,3,503,0,0.9870539940282964,1.0433559517196251,0.9870539940282964,1.0433559517196251,37.534557592428605,True
base,20,3,503,1,0.9918913692395274,1.046120902820909,0.9918913692395274,1.046120902820909,33.80761182118712,True
base,20,3,503,2,0.9958528031744086,1.048116652198254,0.9946788056403078,1.048116652198254,30.89536582770443,True
base,20,3,503,3,0.9971352616389195,1.0475066249558684,0.9966950553169358,1.0475066249558684,27.34834491980516,True
base,20,3,503,4,0.9964508273041585,1.042590192743096,0.9947880482017105,1.042590192743096,29.394002472395954,True
base,20,3,503,5,0.9907314465904856,1.0386004853495951,0.9907314465904856,1.0386004853495951,33.01896724841413,True
base,20,3,503,6,0.9863592428968446,1.0361712961983645,0.9863592428968446,1.0361712961983645,36.036126579789766,True
base,20,3,503,7,0.9864256273347721,1.0466249701382422,0.9847576391339197,1.0466249701382422,44.91923195594935,True
base,20,3,503,8,0.9854678560805158,1.0435897416891375,0.9787161374735001,1.0435897416891375,54.192795078004295,True
base,20,3,503,9,0.9955703250401645,1.0437453165939807,0.9831423426090775,1.0437453165939807,46.84723178957184,True
base,20,3,503,10,0.9961079170724496,1.0403427713893687,0.9867837603166626,1.0403427713893687,41.0770613403461,True
base,20,3,503,11,0.9970352716679544,1.0418189146882082,0.9873190872112333,1.0418189146882082,40.29072372220908,True
base,20,3,503,12,0.9922924259865739,1.0385767974815936,0.9881870679838104,1.0385767974815936,39.328351773800065,True
base,20,3,503,13,0.9932114373490277,1.0393861485469338,0.9887173833936687,1.0393861485469338,38.5542670861801,True
base,20,3,503,14,0.9941285402767992,1.0402264841154598,0.989246413698129,1.0402264841154598,37.783707231942124,True
base,20,3,503,15,0.9848319967306939,1.0409634531701168,0.9812248950623185,1.0409634531701168,50.634787633275124,True
base,20,3,503,16,0.981541845032112,1.0470900880864624,0.9723604062305748,1.0470900880864624,65.96899339617003,True
base,20,3,503,17,0.9710547450913332,1.0522411482334928,0.9582728230235166,1.0547231464799534,90.53811099329255,True
base,20,3,503,18,0.9715568591832896,1.0527272328778434,0.9588231021389076,1.055169083502081,92.50341231084421,True
base,20,3,503,19,0.9768391525471565,1.054376161451014,0.9609556752675532,1.0566675274877089,89.01427196632397,True
base,20,3,503,20,0.9895526458522005,1.0536599887231208,0.9684897560016397,1.0555006732459546,76.73307138587019,True
base,20,3,503,21,0.9937038633966984,1.0468150236129157,0.9755136083193169,1.0481575414189195,64.60455691235147,True
base,20,3,503,22,0.9923250064118743,1.0392054907606283,0.981635482719697,1.0400949381992104,53.706996781963966,True
base,20,3,503,23,0.9962732537723406,1.0362590348178053,0.9872469529434041,1.0362590348178053,43.93106173878279,True
base,20,4,503,0,0.9870246860281918,1.0432118100770604,0.9870246860281918,1.0432118100770604,37.53581872483649,True
base,20,4,503,1,0.9918698415974444,1.0462309583187026,0.9918698415974444,1.0462309583187026,33.80837616902349,True
base,20,4,503,2,0.9958373292971002,1.0480261301086595,0.9946565766387346,1.0480261301086595,30.895808844042104,True
base,20,4,503,3,0.9971420471242064,1.0474410991566412,0.9966793405689083,1.0474410991566412,27.348503865163508,True
base,20,4,503,4,0.9964435358493404,1.0426330068519203,0.9947772165162646,1.0426330068519203,29.394212111966194,True
base,20,4,503,5,0.9907230591739331,1.038643969268968,0.9907230591739331,1.038643969268968,33.01931477530128,True
base,20,4,503,6,0.9863499319353567,1.03612391049538,0.9863499319353567,1.03612391049538,36.03657732785927,True
base,20,4,503,7,0.9864136095166255,1.0465741467910248,0.984744291618593,1.0465741467910248,44.91994314131282,True
base,20,4,503,8,0.9854279292609285,1.043636212034756,0.9787014079879103,1.043636212034756,54.19377548906136,True
base,20,4,503,9,0.9955640864727588,1.043767621256233,0.983135598496642,1.043767621256233,46.84761459136312,True
base,20,4,503,10,0.9960981670084263,1.0403185049984491,0.9867774449266041,1.0403185049984491,41.07736563613551,True
base,20,4,503,11,0.9970256216915391,1.0417948060590265,0.9873128359306347,1.0417948060590265,40.29101586206092,True
base,20,4,503,12,0.9922733127594404,1.0386206500686146,0.9881746793350173,1.0386206500686146,39.32889558053244,True
base,20,4,503,13,0.9931925093387423,1.0394298610058144,0.9887051167348135,1.0394298610058144,38.55478716711245,True
base,20,4,503,14,0.9941098021953979,1.040235951376916,0.9892342705968659,1.040235951376916,37.7842015977785,True
base,20,4,503,15,0.9848114802197131,1.0410324956425645,0.9812035864261732,1.0410324956425645,50.63609378661006,True
base,20,4,503,16,0.9813722180825722,1.0472445994760473,0.9722916269052561,1.0472445994760473,65.98465348225483,True
base,20,4,503,17,0.9706870941364538,1.0523091157921727,0.9581270527149655,1.0547180395477598,90.55229893947062,True
base,20,4,503,18,0.9709697257545945,1.0528307756968764,0.9585841115428783,1.0551628668903292,92.54009609826119,True
base,20,4,503,19,0.9763464864235527,1.0544668718968557,0.9607604299854915,1.0566594287977853,89.0325755036934,True
base,20,4,503,20,0.9891738196012906,1.0537285410021844,0.9683426641682026,1.0554873650217844,76.74519257758394,True
base,20,4,503,21,0.9935397777731546,1.046864791176404,0.9754071206998883,1.0481417863562235,64.61190812175633,True
base,20,4,503,22,0.9922124598809889,1.0392395720858087,0.9815621599181553,1.0400792655153772,53.711298195388366,True
base,20,4,503,23,0.9961926403087358,1.0364357660885175,0.9871945830793835,1.0364357660885175,43.93339643216722,True
base,20,5,503,0,0.987146700857791,1.0436907079928786,0.987146700857791,1.0436907079928786,37.533340514440496,True
