scenario,penetration_pct,seed,n_evs,hour,v_min,v_max,v_min_all,v_max_all,xfmr_pct,converged
admd2.0,0,5,0,0,0.9897314177903306,1.0468135283886917,0.9897314177903306,1.0468135283886917,33.069125190719234,True
admd2.0,0,5,0,1,0.994084507935536,1.0476208396678048,0.9936392727105218,1.0476208396678048,30.107063557028475,True
admd2.0,0,5,0,2,0.9973073171694159,1.0456310504993545,0.995033797377616,1.0456310504993545,27.93677395615777,True
admd2.0,0,5,0,3,0.9954405084841969,1.042339849608126,0.9954405084841969,1.042339849608126,25.038448504126077,True
admd2.0,0,5,0,4,0.9909404041306685,1.0367032365125821,0.9909404041306685,1.0367032365125821,27.798460807566038,True
admd2.0,0,5,0,5,0.985499633296039,1.0363195201412578,0.985499633296039,1.0363195201412578,31.437821706040907,True
admd2.0,0,5,0,6,0.9874123875879496,1.0438741602623203,0.9874123875879496,1.0438741602623203,34.57274208538943,True
admd2.0,0,5,0,7,0.9873645472201573,1.047838077075661,0.9850586302332602,1.047838077075661,43.43062125647504,True
admd2.0,0,5,0,8,0.9866721897089956,1.0446961336879959,0.9790680936860043,1.0446961336879959,52.68975600618746,True
admd2.0,0,5,0,9,0.9960388962680686,1.0440581557784288,0.9832940306770942,1.0440581557784288,46.1041356701972,True
admd2.0,0,5,0,10,0.9964497128833442,1.0409219582903377,0.9869266019677453,1.0409219582903377,40.33445230746294,True
admd2.0,0,5,0,11,0.9973750188042098,1.0423951337192885,0.9874604883579717,1.0423951337192885,39.54825921248388,True
admd2.0,0,5,0,12,0.9930093123874564,1.0386186954813224,0.9884676397826291,1.0386186954813224,37.84285681529349,True
admd2.0,0,5,0,13,0.9939244237041873,1.0400802733290786,0.9889952672389098,1.0400802733290786,37.06881335723734,True
admd2.0,0,5,0,14,0.994837524476225,1.0415386520592618,0.9895214538942882,1.0415386520592618,36.298308910604476,True
admd2.0,0,5,0,15,0.9862834739950778,1.0419051507938573,0.981704305151227,1.0419051507938573,48.3985436868026,True
admd2.0,0,5,0,16,0.9787838855978926,1.0495018721073788,0.9734363971622585,1.0495018721073788,61.26555948869055,True
admd2.0,0,5,0,17,0.9746980687272535,1.0491155938274601,0.9614956107452828,1.0506213343659536,79.55097861136667,True
admd2.0,0,5,0,18,0.9790583609454645,1.049754250320723,0.9632908523203463,1.051914929985255,76.86708708168574,True
admd2.0,0,5,0,19,0.9834374421914097,1.0511636616054343,0.9650775811934539,1.053205600349116,74.20490151269414,True
admd2.0,0,5,0,20,0.9932622016007061,1.0497796305151894,0.9715358630471067,1.0514033682810953,64.38669815209457,True
admd2.0,0,5,0,21,0.9924794870021009,1.0423177788769877,0.9776800350378818,1.0434843347115101,54.63508144373697,True
admd2.0,0,5,0,22,0.9958869780226424,1.037193507058662,0.9831836508412177,1.037193507058662,46.079749052006925,True
admd2.0,0,5,0,23,0.9930080447892016,1.0386160717769417,0.9884669389323956,1.0386160717769417,37.843175390847705,True
admd2.0,10,1,175,0,0.9885542576508646,1.045170063324842,0.9885542576508646,1.045170063324842,34.61774887130295,True
admd2.0,10,1,175,1,0.9931256063640437,1.0473643394415304,0.9931256063640437,1.0473643394415304,31.39221194981183,True
admd2.0,10,1,175,2,0.996806442678904,1.049254513917479,0.9949571223015488,1.049254513917479,28.97628840922358,True
admd2.0,10,1,175,3,0.9948855440894661,1.0415698970141447,0.9948855440894661,1.0415698970141447,25.799030452350365,True
admd2.0,10,1,175,4,0.9905628309269819,1.0364165776533618,0.9905628309269819,1.0364165776533618,28.31044263674322,True
admd2.0,10,1,175,5,0.9851118734830118,1.0357799129249274,0.9851118734830118,1.0357799129249274,31.95304335210285,True
admd2.0,10,1,175,6,0.9870270539013866,1.0433182589647862,0.9870270539013866,1.0433182589647862,35.098891034878804,True
admd2.0,10,1,175,7,0.9869493159506613,1.0472579701904645,0.9849272679991948,1.0472579701904645,43.94922424151213,True
admd2.0,10,1,175,8,0.9861208976060705,1.0441076489651673,0.9789073131789887,1.0441076489651673,53.21987339192371,True
admd2.0,10,1,175,9,0.9958331999731307,1.043999359389458,0.9832284400473488,1.043999359389458,46.36279395136332,True
admd2.0,10,1,175,10,0.9962934785494157,1.040644256955533,0.9868640196668539,1.040644256955533,40.59319396907168,True
admd2.0,10,1,175,11,0.997219680218696,1.0421187747341145,0.9873985198645512,1.0421187747341145,39.80693410081819,True
admd2.0,10,1,175,12,0.992701044956065,1.0380683774539001,0.9883456388523406,1.0380683774539001,38.36003956789595,True
admd2.0,10,1,175,13,0.9936179399953425,1.0395326399794915,0.9888744876426884,1.0395326399794915,37.5858254277338,True
admd2.0,10,1,175,14,0.9945328233019795,1.0409937023116134,0.9894018949137344,1.0409937023116134,36.815122775902324,True
admd2.0,10,1,175,15,0.9856428152564698,1.0417387294010554,0.9814959475680746,1.0417387294010554,49.17757062460943,True
admd2.0,10,1,175,16,0.9835298521084621,1.048881308758494,0.9729856290060064,1.048881308758494,63.02649544148323,True
admd2.0,10,1,175,17,0.9762314332944275,1.0538211061136906,0.9600502912773498,1.0560574107624496,83.50075098021615,True
admd2.0,10,1,175,18,0.9791379688050054,1.054831725525357,0.9613757605813382,1.0569481070799676,82.45265455547847,True
admd2.0,10,1,175,19,0.9839253442125304,1.0563140484627065,0.9633218032878433,1.0583042241371208,79.4818095180909,True
admd2.0,10,1,175,20,0.9886333707924397,1.0491232954360363,0.9702340303463033,1.050707194399176,68.57059234724719,True
admd2.0,10,1,175,21,0.9926279683083529,1.0418236244184704,0.9768067858177272,1.0429621374295914,58.055418217466844,True
admd2.0,10,1,175,22,0.993779192998888,1.0366045990848112,0.9825028891973083,1.0366045990848112,48.67673753514812,True
admd2.0,10,1,175,23,0.9917228351435377,1.038761709185113,0.9879706041571186,1.038761709185113,39.91498937424564,True
admd2.0,10,2,175,0,0.9890459541037828,1.045708427567538,0.9890459541037828,1.045708427567538,34.61602096298,True
admd2.0,10,2,175,1,0.9935283697796968,1.0468724399008629,0.9934376478191005,1.0468724399008629,31.391233116883626,True
admd2.0,10,2,175,2,0.9968714355399664,1.045089851755421,0.9948783078501091,1.045089851755421,28.95967524214792,True
admd2.0,10,2,175,3,0.9951213502564453,1.0418235819267383,0.9951213502564453,1.0418235819267383,25.798853358636475,True
admd2.0,10,2,175,4,0.9907221862144265,1.0363518271630823,0.9907221862144265,1.0363518271630823,28.310164837886912,True
admd2.0,10,2,175,5,0.9852743024628198,1.0359563826650426,0.9852743024628198,1.0359563826650426,31.952568141176616,True
admd2.0,10,2,175,6,0.9871912312444819,1.0434979371080382,0.9871912312444819,1.0434979371080382,35.09827699481207,True
admd2.0,10,2,175,7,0.9871190791163506,1.0474458391782213,0.9849630621225097,1.0474458391782213,43.94817583562279,True
admd2.0,10,2,175,8,0.986273472079904,1.0442494975386085,0.9789466312314881,1.0442494975386085,53.21839578223267,True
admd2.0,10,2,175,9,0.9959180487457177,1.0439020512250836,0.9832466156019192,1.0439020512250836,46.36221977877047,True
admd2.0,10,2,175,10,0.9963505733190575,1.040734400754285,0.9868810683957329,1.040734400754285,40.59275050690899,True
admd2.0,10,2,175,11,0.9972765160384446,1.0422085284529892,0.9874154085485646,1.0422085284529892,39.80650877307538,True
admd2.0,10,2,175,12,0.9928142780792879,1.038247446151842,0.9883789679576562,1.038247446151842,38.35925188048591,True
admd2.0,10,2,175,13,0.9937306644323683,1.0397109450080007,0.9889075000461889,1.0397109450080007,37.585077862278816,True
admd2.0,10,2,175,14,0.9946450339832229,1.041171233708707,0.989434588015401,1.041171233708707,36.81441689801558,True
admd2.0,10,2,175,15,0.9859024397452694,1.0414419361710239,0.9815526376868225,1.0414419361710239,49.17560266482412,True
admd2.0,10,2,175,16,0.9840119174814352,1.048285315573904,0.9731155838378601,1.048285315573904,63.020536959013214,True
admd2.0,10,2,175,17,0.9774738286268708,1.0535362704409779,0.9604119222111885,1.0559856314075462,83.47901918634041,True
admd2.0,10,2,175,18,0.9808580745292572,1.0545921356161347,0.9619267783244638,1.0569882338165237,82.39626280007937,True
admd2.0,10,2,175,19,0.9855780794845663,1.0559376659383948,0.9637965144208412,1.058214579115775,79.45233437231806,True
admd2.0,10,2,175,20,0.9899450037601614,1.0488064182177772,0.9705965126718584,1.0506337670991348,68.55306262376635,True
admd2.0,10,2,175,21,0.9912306499228958,1.0415677528535021,0.9770905933974176,1.0429079171908013,58.03390074904075,True
admd2.0,10,2,175,22,0.9946378717623897,1.035632287198434,0.9826899180240529,1.035632287198434,48.67053801815034,True
admd2.0,10,2,175,23,0.9921804259773033,1.0379811548494475,0.9881068010079449,1.0379811548494475,39.91163868269542,True
admd2.0,10,3,175,0,0.9886654553792291,1.0453295011308512,0.9886654553792291,1.0453295011308512,34.6172092544328,True
admd2.0,10,3,175,1,0.9932159320840418,1.0472572866677403,0.9932159320840418,1.0472572866677403,31.39191242211917,True
admd2.0,10,3,175,2,0.9966241624213725,1.0450135500900806,0.994819889359038,1.0450135500900806,28.96013514225206,True
admd2.0,10,3,175,3,0.9949378541421826,1.041644039050883,0.9949378541421826,1.041644039050883,25.798985252436953,True
admd2.0,10,3,175,4,0.9905983482473039,1.0363739863139148,0.9905983482473039,1.0363739863139148,28.310364019824828,True
admd2.0,10,3,175,5,0.985148410928752,1.0358321274692688,0.985148410928752,1.0358321274692688,31.952902371405955,True
admd2.0,10,3,175,6,0.9870641365457118,1.0433715773520615,0.9870641365457118,1.0433715773520615,35.098706940592606,True
admd2.0,10,3,175,7,0.9869881189100254,1.0473141177834766,0.9849298672949078,1.0473141177834766,43.948905995304635,True
admd2.0,10,3,175,8,0.9861644025387218,1.0441131298333242,0.9789111524726887,1.0441131298333242,53.21943323727112,True
admd2.0,10,3,175,9,0.9958525183350749,1.0439787298284688,0.9832298186786183,1.0439787298284688,46.36262358021761,True
admd2.0,10,3,175,10,0.9963102117534511,1.0406708999434968,0.9868649966517252,1.0406708999434968,40.59306287461726,True
admd2.0,10,3,175,11,0.9972363241364813,1.0421452806741565,0.9873994424341359,1.0421452806741565,39.8068071563651,True
admd2.0,10,3,175,12,0.992734273173639,1.0381213125939057,0.9883473358974629,1.0381213125939057,38.359805139908836,True
admd2.0,10,3,175,13,0.9936509906424245,1.0395853017100676,0.9888760759814584,1.0395853017100676,37.585600631629816,True
admd2.0,10,3,175,14,0.9945656891481531,1.0410460779237996,0.9894033706561648,1.0410460779237996,36.8149103080792,True
admd2.0,10,3,175,15,0.9857025219511901,1.0416752357332628,0.9815008921624858,1.0416752357332628,49.17697962722327,True
admd2.0,10,3,175,16,0.9836688012794101,1.0487552834725573,0.973001498829214,1.0487552834725573,63.02466392567795,True
admd2.0,10,3,175,17,0.9765986722927342,1.053857495398823,0.9601085273642795,1.0561407650635164,83.49421899612692,True
admd2.0,10,3,175,18,0.9796675437862096,1.0548833111611133,0.9614606716130507,1.0570671383111467,82.44210593227109,True
admd2.0,10,3,175,19,0.9844119013813815,1.0563640548078974,0.9633960511850433,1.0584177931631287,79.47250488116423,True
admd2.0,10,3,175,20,0.9890140891016878,1.0491636561696003,0.9702825231510251,1.0508013900617132,68.56507962818904,True
admd2.0,10,3,175,21,0.9929176925253906,1.0418553192496935,0.9768363345113824,1.0430377938375959,58.05196875428964,True
admd2.0,10,3,175,22,0.9939764763431681,1.03639894429388,0.9825188952096526,1.03639894429388,48.67480313218728,True
admd2.0,10,3,175,23,0.991857697153775,1.038594648118687,0.9879786105441599,1.038594648118687,39.913936575219445,True
admd2.0,10,4,175,0,0.9886517254974195,1.0455023842629299,0.9886517254974195,1.0455023842629299,34.61732168971637,True
admd2.0,10,4,175,1,0.9932061622802636,1.0476362026714399,0.9932061622802636,1.0476362026714399,31.391921124206437,True
admd2.0,10,4,175,2,0.996617377043503,1.0446363733211357,0.9948036564500949,1.0446363733211357,28.960089665105976,True
admd2.0,10,4,175,3,0.99493396302417,1.0417328722472994,0.99493396302417,1.0417328722472994,25.79894265780882,True
admd2.0,10,4,175,4,0.9905951768029971,1.036523710607515,0.9905951768029971,1.036523710607515,28.31034860315923,True
admd2.0,10,4,175,5,0.9851444368497302,1.0358904126061095,0.9851444368497302,1.0358904126061095,31.952909135806554,True
admd2.0,10,4,175,6,0.9870594233759297,1.0434288931483773,0.9870594233759297,1.0434288931483773,35.09872978810054,True
admd2.0,10,4,175,7,0.9869815041043636,1.0473694241352365,0.9849201116449713,1.0473694241352365,43.94899855918568,True
admd2.0,10,4,175,8,0.9861859932876401,1.044226299968184,0.978900443041573,1.044226299968184,53.219596735093745,True
admd2.0,10,4,175,9,0.9958489719925898,1.0440567007444506,0.9832248646836029,1.0440567007444506,46.362672238532305,True
admd2.0,10,4,175,10,0.996301765078299,1.0406986505987355,0.9868603518852405,1.0406986505987355,40.59309212260817,True
admd2.0,10,4,175,11,0.9972279485166453,1.0421730916626954,0.987394840649395,1.0421730916626954,39.80683417833818,True
admd2.0,10,4,175,12,0.9927177411708196,1.0381775867047585,0.9883382514093498,1.0381775867047585,38.35985300186031,True
admd2.0,10,4,175,13,0.9936346008034245,1.0396416982256984,0.9888670773784461,1.0396416982256984,37.58564413110581,True
admd2.0,10,4,175,14,0.9945494430656152,1.0411025984073776,0.9893944591627747,1.0411025984073776,36.81494819460656,True
admd2.0,10,4,175,15,0.9856909638073484,1.0419141870956545,0.9814854348675137,1.0419141870956545,49.17718078652392,True
admd2.0,10,4,175,16,0.983768193720286,1.0490635647595403,0.9729701736411034,1.0490635647595403,63.03441761212711,True
admd2.0,10,4,175,17,0.9767005142550369,1.0542234451507482,0.9600103179110295,1.0563822238322473,83.49863651328333,True
admd2.0,10,4,175,18,0.9798220306759649,1.0554032216713218,0.9613232670848049,1.0574099174714153,82.44697832035955,True
admd2.0,10,4,175,19,0.9845887275011063,1.0568335692865574,0.9632622492848697,1.058736822245406,79.49920220164537,True
admd2.0,10,4,175,20,0.9891477537310556,1.0495534280208292,0.970181786076857,1.0510528462915518,68.56774985717834,True
admd2.0,10,4,175,21,0.9930508664408847,1.0421583796742695,0.9767633001410918,1.0432301001144375,58.05352126750895,True
admd2.0,10,4,175,22,0.9939384223693114,1.0371807800177124,0.9824675694765868,1.0371807800177124,48.675523804624376,True
admd2.0,10,4,175,23,0.9918328660561487,1.036839704075401,0.987943132634389,1.036839704075401,39.913610425449164,True
admd2.0,10,5,175,0,0.9887518952764608,1.0454450908469046,0.9887518952764608,1.0454450908469046,34.61601275324445,True
